CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner
22786,MR.,WYATT,GOLDSTEIN,1952-07-16,M,M,wyatt67@adventure-works.com,70000.0,2.0,Partial High School,Skilled Manual,Y
22826,MR.,CHRISTIAN,RUSSELL,1952-10-19,M,M,christian7@adventure-works.com,130000.0,4.0,High School,Professional,Y
22851,MS.,KAYLEE,EDWARDS,1973-07-16,S,F,kaylee21@adventure-works.com,90000.0,0.0,Bachelors,Professional,N
22872,MRS.,SARA,BAILEY,1962-06-26,M,F,sara17@adventure-works.com,70000.0,1.0,Partial College,Skilled Manual,Y
22883,MR.,XAVIER,MORGAN,1967-05-14,S,M,xavier80@adventure-works.com,50000.0,0.0,Partial College,Skilled Manual,N
22884,MS.,DANIELLE,RICHARDSON,1967-11-23,S,F,danielle11@adventure-works.com,50000.0,0.0,Partial College,Skilled Manual,N
22904,MR.,MITCHELL,SHEN,1969-07-15,S,M,mitchell2@adventure-works.com,90000.0,1.0,Graduate Degree,Management,N
22934,MRS.,TONYA,KUMAR,1962-11-16,M,F,tonya7@adventure-works.com,60000.0,1.0,Bachelors,Professional,Y
22936,MRS.,JILL,DIAZ,1961-08-01,S,F,jill10@adventure-works.com,60000.0,1.0,Partial College,Skilled Manual,N
22948,MR.,LUCAS,TURNER,1964-07-04,S,M,lucas6@adventure-works.com,70000.0,0.0,Bachelors,Professional,N
22953,MS.,BARBARA,LIANG,1963-11-15,S,F,barbara26@adventure-works.com,70000.0,0.0,Bachelors,Professional,Y
22981,MS.,AMANDA,FLORES,1977-05-26,S,F,amanda33@adventure-works.com,40000.0,0.0,High School,Skilled Manual,N
23033,MR.,ALEX,TURNER,1961-04-21,M,M,alex33@adventure-works.com,130000.0,1.0,Bachelors,Management,Y
23071,MRS.,HALEY,GONZALES,1940-06-08,M,F,haley36@adventure-works.com,70000.0,5.0,Graduate Degree,Management,N
23087,MR.,CLIFFORD,MARTINEZ,1948-12-08,M,M,clifford16@adventure-works.com,20000.0,2.0,Partial High School,Clerical,Y
23105,MR.,KARL,ANDERSEN,1954-02-14,S,M,karl14@adventure-works.com,40000.0,3.0,Partial High School,Clerical,N
23167,MRS.,HAILEY,JENKINS,1968-07-06,S,F,hailey28@adventure-works.com,70000.0,2.0,Bachelors,Skilled Manual,Y
23176,MR.,JESSE,WARD,1967-05-02,M,M,jesse12@adventure-works.com,50000.0,2.0,Bachelors,Skilled Manual,Y
23193,MRS.,ALEXIS,FLORES,1965-09-06,M,F,alexis35@adventure-works.com,50000.0,3.0,Bachelors,Skilled Manual,Y
23197,MR.,COLE,COOK,1965-11-26,M,M,cole22@adventure-works.com,50000.0,3.0,Bachelors,Skilled Manual,Y
23207,MR.,DALTON,BAKER,1964-07-13,M,M,dalton32@adventure-works.com,60000.0,4.0,Bachelors,Skilled Manual,Y
23211,MRS.,REBEKAH,KOVÁR,1963-05-14,M,F,rebekah4@adventure-works.com,70000.0,4.0,Bachelors,Professional,Y
23225,MS.,HEIDI,PATEL,1973-09-02,S,F,heidi5@adventure-works.com,40000.0,0.0,Graduate Degree,Skilled Manual,Y
23231,MR.,DYLAN,MOORE,1971-03-05,S,M,dylan35@adventure-works.com,30000.0,0.0,High School,Manual,N
23235,MR.,CEDRIC,PAL,1971-06-18,S,M,cedric32@adventure-works.com,40000.0,2.0,Partial College,Clerical,Y
23241,MR.,ARMANDO,TORRES,1974-10-20,S,M,armando12@adventure-works.com,40000.0,3.0,Partial College,Clerical,Y
23243,MRS.,JASMINE,ROGERS,1930-10-20,M,F,jasmine23@adventure-works.com,40000.0,1.0,Graduate Degree,Skilled Manual,Y
23282,MRS.,ARIANA,JAMES,1957-12-02,M,F,ariana7@adventure-works.com,40000.0,1.0,Partial College,Clerical,N
23291,MR.,TIMOTHY,EVANS,1959-12-20,M,M,timothy25@adventure-works.com,60000.0,4.0,Graduate Degree,Skilled Manual,Y
23293,MRS.,KAYLEE,PETERSON,1959-03-16,S,F,kaylee3@adventure-works.com,60000.0,4.0,Graduate Degree,Skilled Manual,N
23316,MR.,BILLY,BLANCO,1947-08-06,S,M,billy16@adventure-works.com,30000.0,3.0,Partial College,Clerical,N
23319,MR.,LUIS,GREEN,1978-10-12,M,M,luis47@adventure-works.com,70000.0,0.0,Partial College,Skilled Manual,Y
23334,MR.,BRANDON,WILSON,1975-06-20,S,M,brandon46@adventure-works.com,40000.0,0.0,High School,Skilled Manual,N
23336,MS.,JOCELYN,BRYANT,1975-11-19,M,F,jocelyn17@adventure-works.com,40000.0,0.0,High School,Skilled Manual,Y
23369,MRS.,MORGAN,WASHINGTON,1964-04-19,S,F,morgan83@adventure-works.com,60000.0,4.0,Bachelors,Skilled Manual,N
23375,MR.,CHRISTIAN,ZHANG,1962-05-07,M,M,christian10@adventure-works.com,70000.0,1.0,Bachelors,Professional,N
23387,MR.,XAVIER,PERRY,1960-02-09,S,M,xavier49@adventure-works.com,40000.0,0.0,Bachelors,Professional,N
23406,MR.,FREDERICK,SANCHEZ,1958-03-02,M,M,frederick17@adventure-works.com,70000.0,5.0,Graduate Degree,Professional,Y
23432,MR.,JORDAN,ROBERTS,1968-10-10,S,M,jordan58@adventure-works.com,70000.0,0.0,Bachelors,Professional,Y
23446,MS.,NINA,CHANDER,1974-10-04,S,F,nina16@adventure-works.com,30000.0,0.0,Partial College,Clerical,N
23456,MR.,AIDAN,SIMMONS,1956-09-07,M,M,aidan16@adventure-works.com,80000.0,2.0,Partial High School,Skilled Manual,Y
23496,MR.,NICHOLAS,HARRIS,1955-08-17,S,M,nicholas14@adventure-works.com,70000.0,4.0,High School,Professional,Y
23504,MR.,GEORGE,RANA,1960-12-17,M,M,george17@adventure-works.com,80000.0,5.0,Partial College,Professional,Y
23505,MR.,CONNOR,SHARMA,1960-09-15,S,M,connor25@adventure-works.com,110000.0,3.0,Partial College,Professional,N
23537,MR.,VICTOR,HERNANDEZ,1959-11-07,M,M,victor5@adventure-works.com,90000.0,2.0,Bachelors,Professional,Y
23549,MR.,GEORGE,SAI,1976-07-26,S,M,george11@adventure-works.com,30000.0,0.0,High School,Skilled Manual,Y
23555,MR.,ANDRES,CHAVEZ,1976-08-21,S,M,andres12@adventure-works.com,40000.0,0.0,High School,Skilled Manual,Y
23574,MRS.,EBONY,HERNANDEZ,1943-09-12,M,F,ebony26@adventure-works.com,40000.0,2.0,Bachelors,Management,Y
23588,MR.,RYAN,HUGHES,1968-03-18,M,M,ryan14@adventure-works.com,90000.0,4.0,Bachelors,Management,Y
23647,MR.,WAYNE,SHEN,1974-02-27,S,M,wayne3@adventure-works.com,80000.0,0.0,Bachelors,Professional,N
23651,MR.,MARVIN,ALVAREZ,1973-01-26,M,M,marvin5@adventure-works.com,90000.0,0.0,Bachelors,Professional,N
23655,MS.,GRACE,MURPHY,1972-11-21,S,F,grace31@adventure-works.com,90000.0,0.0,Bachelors,Professional,Y
23677,MR.,CHARLES,LEWIS,1940-03-13,M,M,charles25@adventure-works.com,60000.0,3.0,Bachelors,Management,Y
23708,MRS.,VICTORIA,COLEMAN,1946-07-02,M,F,victoria53@adventure-works.com,70000.0,5.0,Bachelors,Management,Y
23727,MR.,BRUCE,SERRANO,1950-03-02,M,M,bruce37@adventure-works.com,60000.0,2.0,Partial College,Professional,Y
23730,MRS.,MORGAN,RODRIGUEZ,1951-03-14,M,F,morgan41@adventure-works.com,60000.0,2.0,High School,Professional,Y
23739,MRS.,VIRGINIA,KAPOOR,1952-10-19,M,F,virginia2@adventure-works.com,70000.0,2.0,High School,Professional,Y
23753,MR.,ARTHUR,SARA,1973-03-13,S,M,arthur12@adventure-works.com,30000.0,0.0,High School,Manual,N
23762,MR.,RUBEN,RAMOS,1972-09-20,S,M,ruben40@adventure-works.com,30000.0,0.0,High School,Manual,N
23771,MR.,JULIO,GOMEZ,1971-02-04,S,M,julio0@adventure-works.com,20000.0,0.0,Partial High School,Manual,N
23774,MR.,REGINALD,HARRISON,1971-05-01,S,M,reginald18@adventure-works.com,30000.0,0.0,High School,Manual,Y
23787,MR.,ADRIAN,WARD,1954-08-04,S,M,adrian5@adventure-works.com,30000.0,1.0,High School,Clerical,N
23801,MRS.,TAYLOR,WOOD,1957-03-08,M,F,taylor27@adventure-works.com,20000.0,2.0,Partial High School,Clerical,Y
23866,MR.,XAVIER,FLORES,1970-05-06,M,M,xavier52@adventure-works.com,60000.0,1.0,Graduate Degree,Professional,Y
23879,MS.,AMBER,GONZALEZ,1966-02-22,M,F,amber8@adventure-works.com,60000.0,0.0,Graduate Degree,Professional,N
23883,MR.,JACKSON,RUSSELL,1969-11-22,M,M,jackson22@adventure-works.com,80000.0,3.0,Graduate Degree,Professional,N
23886,MR.,SEAN,STEWART,1969-12-16,M,M,sean34@adventure-works.com,80000.0,3.0,Graduate Degree,Professional,Y
23936,MRS.,MONIQUE,VAZQUEZ,1979-02-16,M,F,monique11@adventure-works.com,20000.0,4.0,High School,Manual,Y
24062,MRS.,CRYSTAL,CAI,1966-08-08,M,F,crystal0@adventure-works.com,10000.0,5.0,Partial High School,Manual,Y
24076,MR.,CASEY,HERNANDEZ,1965-10-17,M,M,casey27@adventure-works.com,10000.0,4.0,Partial High School,Manual,Y
24085,MRS.,AUTUMN,GAO,1964-12-20,M,F,autumn14@adventure-works.com,30000.0,1.0,Bachelors,Skilled Manual,Y
24092,MS.,JILLIAN,GONZALEZ,1966-11-26,M,F,jillian19@adventure-works.com,40000.0,0.0,Bachelors,Professional,Y
24095,MRS.,JULIE,ANDERSEN,1962-03-19,S,F,julie18@adventure-works.com,30000.0,1.0,Partial College,Clerical,N
24099,MRS.,SARAH,SMITH,1965-09-18,M,F,sarah2@adventure-works.com,30000.0,2.0,Partial College,Clerical,Y
24181,MR.,EDWIN,NATH,1943-10-16,M,M,edwin41@adventure-works.com,20000.0,2.0,Partial College,Manual,N
24195,MRS.,DAWN,ZHAO,1970-12-04,M,F,dawn12@adventure-works.com,10000.0,2.0,High School,Manual,Y
24212,MR.,TONY,RAJE,1952-09-25,S,M,tony16@adventure-works.com,10000.0,3.0,Partial College,Manual,N
24216,MRS.,TARA,BLACK,1953-02-06,S,F,tara21@adventure-works.com,10000.0,2.0,High School,Manual,Y
24224,MS.,NICOLE,PERRY,1979-10-17,S,F,nicole56@adventure-works.com,40000.0,0.0,High School,Skilled Manual,N
24241,MR.,COLIN,ZHAO,1946-02-06,S,M,colin11@adventure-works.com,20000.0,4.0,High School,Skilled Manual,N
24256,MS.,KAYLA,BARNES,1977-07-25,S,F,kayla27@adventure-works.com,40000.0,0.0,Partial High School,Clerical,N
24261,MS.,EMMA,JONES,1977-06-15,S,F,emma2@adventure-works.com,60000.0,0.0,Partial College,Skilled Manual,Y
24277,MR.,DONALD,KOVÁR,1952-05-05,S,M,donald6@adventure-works.com,20000.0,3.0,Partial High School,Clerical,Y
24293,MS.,ANNA,RIVERA,1974-10-19,M,F,anna12@adventure-works.com,50000.0,0.0,High School,Skilled Manual,Y
24335,MR.,RICHARD,WRIGHT,1962-10-27,S,M,richard22@adventure-works.com,70000.0,1.0,Bachelors,Professional,Y
24362,MR.,MARC,VAZQUEZ,1968-12-06,S,M,marc18@adventure-works.com,60000.0,2.0,Bachelors,Professional,N
24365,MRS.,MALLORY,NAVARRO,1968-04-27,S,F,mallory17@adventure-works.com,60000.0,2.0,Bachelors,Professional,Y
24385,MRS.,SUMMER,PEREZ,1957-10-22,M,F,summer19@adventure-works.com,70000.0,3.0,Partial College,Professional,Y
24394,MR.,DREW,RAJI,1965-01-27,M,M,drew22@adventure-works.com,110000.0,2.0,Bachelors,Management,Y
24409,MR.,JACKSON,HERNANDEZ,1963-09-22,S,M,jackson50@adventure-works.com,120000.0,4.0,Partial College,Professional,N
24428,MRS.,HAILEY,PRICE,1960-07-22,M,F,hailey21@adventure-works.com,110000.0,4.0,Partial College,Professional,Y
24432,MR.,DALTON,REED,1954-06-13,M,M,dalton92@adventure-works.com,60000.0,2.0,Partial High School,Skilled Manual,Y
24454,MRS.,CAROL,ZHOU,1964-07-18,S,F,carol27@adventure-works.com,60000.0,4.0,Bachelors,Professional,Y
24467,MRS.,SUSAN,HE,1960-05-27,S,F,susan29@adventure-works.com,60000.0,1.0,Partial College,Skilled Manual,N
24481,MR.,DENNIS,SUN,1958-07-17,M,M,dennis14@adventure-works.com,90000.0,2.0,Bachelors,Management,N
24520,MR.,JOSEPH,WILSON,1973-02-22,M,M,joseph13@adventure-works.com,60000.0,0.0,Partial College,Skilled Manual,Y
24526,MR.,JULIAN,BARNES,1967-05-28,M,M,julian4@adventure-works.com,100000.0,2.0,Bachelors,Management,Y
24557,MR.,FRANKLIN,LIN,1946-03-13,S,M,franklin7@adventure-works.com,170000.0,4.0,Bachelors,Management,N
24560,MRS.,VERONICA,FERNANDEZ,1954-06-01,M,F,veronica17@adventure-works.com,100000.0,3.0,High School,Professional,Y
24562,MR.,RICKY,RUBIO,1954-10-12,S,M,ricky22@adventure-works.com,110000.0,3.0,Partial College,Professional,Y
24574,MRS.,ALISON,YUAN,1949-06-04,S,F,alison6@adventure-works.com,150000.0,4.0,Partial College,Management,N
24581,MR.,REGINALD,DIAZ,1947-10-13,M,M,reginald11@adventure-works.com,130000.0,5.0,Partial High School,Professional,Y
24597,MR.,LEE,DOMINGUEZ,1974-10-18,S,M,lee11@adventure-works.com,90000.0,0.0,Bachelors,Professional,Y
24615,MR.,DWAYNE,ORTEGA,1971-05-19,M,M,dwayne20@adventure-works.com,110000.0,0.0,Partial High School,Professional,Y
24616,MRS.,ZOE,COOK,1949-10-23,M,F,zoe20@adventure-works.com,40000.0,4.0,High School,Professional,Y
24628,MR.,DAVID,WALKER,1939-08-11,S,M,david86@adventure-works.com,60000.0,3.0,Graduate Degree,Management,Y
24635,MRS.,GABRIELLE,ROGERS,1940-10-14,S,F,gabrielle2@adventure-works.com,60000.0,3.0,Bachelors,Management,Y
24642,MR.,EDWARD,RUSSELL,1943-11-08,S,M,edward68@adventure-works.com,60000.0,4.0,Bachelors,Management,Y
24680,MR.,THOMAS,FLORES,1950-09-19,S,M,thomas14@adventure-works.com,80000.0,3.0,Bachelors,Management,N
24681,MRS.,ARIANNA,MURPHY,1950-05-06,S,F,arianna37@adventure-works.com,80000.0,3.0,Bachelors,Management,N
24682,MRS.,FAITH,ROGERS,1951-12-22,M,F,faith35@adventure-works.com,60000.0,2.0,High School,Professional,Y
24685,MR.,JORDAN,KUMAR,1951-06-03,M,M,jordan24@adventure-works.com,60000.0,2.0,Partial College,Professional,Y
24729,MR.,CHASE,MURPHY,1974-07-26,S,M,chase15@adventure-works.com,50000.0,0.0,Graduate Degree,Skilled Manual,N
24757,MRS.,ALISHA,SHE,1958-01-10,M,F,alisha24@adventure-works.com,40000.0,1.0,Partial College,Clerical,Y
24768,MR.,JORDAN,ROSS,1973-10-14,M,M,jordan0@adventure-works.com,40000.0,1.0,Graduate Degree,Skilled Manual,N
24807,MRS.,ANNE,MORENO,1970-04-25,M,F,anne7@adventure-works.com,70000.0,4.0,Graduate Degree,Professional,N
24823,MR.,VINCENT,ZHAO,1969-08-17,M,M,vincent10@adventure-works.com,70000.0,5.0,Graduate Degree,Professional,Y
24836,MRS.,TAYLOR,ROBINSON,1925-06-15,S,F,taylor65@adventure-works.com,10000.0,4.0,Partial College,Manual,N
24837,MR.,WYATT,LEWIS,1957-11-06,S,M,wyatt22@adventure-works.com,130000.0,2.0,Partial College,Professional,N
24880,MRS.,SUMMER,CHANDRA,1948-03-08,M,F,summer2@adventure-works.com,110000.0,4.0,High School,Management,Y
24956,MRS.,ARIANA,WARD,1945-08-05,M,F,ariana11@adventure-works.com,30000.0,5.0,Partial High School,Skilled Manual,Y
24965,MR.,JUSTIN,HAYES,1947-10-28,M,M,justin20@adventure-works.com,40000.0,2.0,High School,Professional,N
24977,MRS.,SOPHIA,GREEN,1949-07-12,M,F,sophia14@adventure-works.com,60000.0,2.0,Partial College,Professional,Y
24983,MRS.,MORGAN,GRIFFIN,1950-08-21,S,F,morgan90@adventure-works.com,70000.0,4.0,Partial College,Professional,Y
24987,MR.,KRISTOPHER,CHANDRA,1951-04-18,M,M,kristopher2@adventure-works.com,60000.0,2.0,Partial College,Professional,Y
25001,MR.,CLAYTON,XU,1944-02-26,M,M,clayton25@adventure-works.com,20000.0,4.0,High School,Skilled Manual,Y
25023,MS.,CAROLYN,SANZ,1980-03-10,S,F,carolyn41@adventure-works.com,40000.0,0.0,Bachelors,Professional,Y
25044,MS.,EMMA,BAILEY,1975-08-10,S,F,emma33@adventure-works.com,60000.0,0.0,Partial College,Skilled Manual,N
25057,MR.,JEROME,GOMEZ,1959-11-13,S,M,jerome1@adventure-works.com,100000.0,1.0,Bachelors,Management,N
25065,MR.,THOMAS,HENDERSON,1957-11-22,M,M,thomas6@adventure-works.com,70000.0,2.0,Partial High School,Skilled Manual,Y
25113,MR.,RANDY,GAO,1968-04-17,M,M,randy17@adventure-works.com,60000.0,2.0,Bachelors,Professional,Y
25142,MS.,REGINA,RAY,1974-11-12,S,F,regina10@adventure-works.com,30000.0,0.0,Partial College,Clerical,Y
25148,MR.,RYAN,SIMMONS,1957-10-06,M,M,ryan18@adventure-works.com,60000.0,2.0,High School,Professional,N
25214,MR.,ROGER,CHANDER,1963-02-04,S,M,roger43@adventure-works.com,70000.0,0.0,Bachelors,Professional,N
25219,MRS.,KARLA,LAL,1967-03-20,M,F,karla9@adventure-works.com,90000.0,4.0,Bachelors,Professional,N
25220,MRS.,EMILY,ANDERSON,1961-11-22,M,F,emily10@adventure-works.com,60000.0,1.0,Partial College,Skilled Manual,Y
25221,MRS.,ERICA,ZHU,1961-04-17,S,F,erica14@adventure-works.com,60000.0,1.0,Partial College,Skilled Manual,Y
25252,MR.,WARREN,ZHANG,1956-04-04,S,M,warren17@adventure-works.com,80000.0,1.0,Partial College,Skilled Manual,N
25255,MR.,LOGAN,LAL,1975-04-27,M,M,logan2@adventure-works.com,40000.0,0.0,High School,Skilled Manual,Y
25308,MS.,LINDSEY,TANG,1972-02-13,S,F,lindsey4@adventure-works.com,30000.0,0.0,High School,Manual,N
25310,MS.,JANELLE,KAPOOR,1971-10-12,S,F,janelle1@adventure-works.com,10000.0,0.0,Partial High School,Manual,N
25312,MR.,ERIK,RAMOS,1972-04-08,M,M,erik18@adventure-works.com,40000.0,2.0,Partial College,Clerical,Y
25315,MR.,COLE,COX,1971-06-18,S,M,cole12@adventure-works.com,10000.0,0.0,Partial High School,Manual,N
25317,MR.,ERICK,GARCIA,1971-09-21,S,M,erick14@adventure-works.com,20000.0,0.0,Partial High School,Manual,N
25332,MR.,JACKSON,BRYANT,1966-07-26,M,M,jackson20@adventure-works.com,80000.0,0.0,Graduate Degree,Skilled Manual,N
25339,MR.,ADRIAN,RIVERA,1954-04-13,M,M,adrian17@adventure-works.com,40000.0,1.0,Partial College,Clerical,Y
25348,MRS.,ANGELA,WOOD,1956-07-18,S,F,angela4@adventure-works.com,30000.0,2.0,High School,Skilled Manual,N
25381,MR.,DYLAN,LI,1972-01-06,S,M,dylan26@adventure-works.com,60000.0,1.0,Graduate Degree,Professional,N
25389,MRS.,WENDY,SANZ,1969-03-14,M,F,wendy19@adventure-works.com,60000.0,2.0,Bachelors,Skilled Manual,Y
25401,MR.,GABRIEL,YOUNG,1971-04-01,M,M,gabriel46@adventure-works.com,80000.0,1.0,Graduate Degree,Professional,N
25414,MRS.,GRACE,BAILEY,1970-11-11,M,F,grace32@adventure-works.com,70000.0,4.0,Graduate Degree,Professional,Y
25420,MRS.,JORDAN,SCOTT,1967-12-27,M,F,jordan42@adventure-works.com,50000.0,2.0,Bachelors,Skilled Manual,Y
25421,MR.,MARCUS,LEWIS,1967-09-16,S,M,marcus22@adventure-works.com,50000.0,2.0,Bachelors,Skilled Manual,Y
25473,MRS.,KRISTIN,GOEL,1965-08-12,M,F,kristin17@adventure-works.com,30000.0,1.0,Bachelors,Skilled Manual,Y
25479,MR.,BOBBY,SANCHEZ,1966-07-26,M,M,bobby12@adventure-works.com,40000.0,0.0,Bachelors,Professional,N
25498,MR.,SHANE,KAPOOR,1963-06-13,M,M,shane5@adventure-works.com,40000.0,1.0,Bachelors,Skilled Manual,Y
25517,MS.,CHRISTINA,COOK,1976-06-17,S,F,christina20@adventure-works.com,20000.0,0.0,High School,Manual,N
25562,MS.,BONNIE,SHARMA,1979-10-09,M,F,bonnie15@adventure-works.com,20000.0,0.0,Bachelors,Clerical,Y
25569,MR.,JÉSUS,ALVAREZ,1943-07-18,S,M,jésus5@adventure-works.com,10000.0,3.0,Partial College,Manual,N
25587,MR.,ISAIAH,YOUNG,1960-04-20,M,M,isaiah42@adventure-works.com,30000.0,3.0,Bachelors,Clerical,Y
25623,MRS.,MARIA,OLIVER,1968-03-05,M,F,maria52@adventure-works.com,100000.0,2.0,Bachelors,Management,Y
25653,MR.,ALAN,GAO,1977-09-20,S,M,alan18@adventure-works.com,20000.0,0.0,High School,Manual,N
25675,MR.,JOE,BLANCO,1976-06-11,S,M,joe39@adventure-works.com,30000.0,0.0,Partial College,Clerical,N
25678,MS.,ERICA,YANG,1974-11-03,S,F,erica4@adventure-works.com,20000.0,0.0,Partial High School,Manual,N
25687,MRS.,JADE,COOK,1961-09-13,S,F,jade17@adventure-works.com,10000.0,1.0,Bachelors,Manual,N
25701,MR.,FRANCISCO,GARCIA,1940-06-04,M,M,francisco16@adventure-works.com,20000.0,1.0,Bachelors,Clerical,Y
25721,MRS.,APRIL,NARA,1943-10-20,M,F,april13@adventure-works.com,30000.0,1.0,Bachelors,Clerical,Y
25726,MR.,BRENDAN,DENG,1961-11-05,S,M,brendan1@adventure-works.com,30000.0,4.0,Graduate Degree,Clerical,Y
25739,MR.,CORY,RODRIGUEZ,1958-06-20,S,M,cory16@adventure-works.com,30000.0,1.0,Bachelors,Clerical,N
25741,MS.,TABITHA,SAI,1970-04-26,M,F,tabitha4@adventure-works.com,30000.0,0.0,Bachelors,Clerical,Y
25784,MR.,DAMIEN,RAJE,1946-12-03,S,M,damien30@adventure-works.com,160000.0,3.0,Bachelors,Management,N
25843,MR.,HUNTER,PEREZ,1939-02-17,S,M,hunter32@adventure-works.com,60000.0,3.0,Graduate Degree,Management,Y
25878,MRS.,BRIANNA,SIMMONS,1948-06-09,S,F,brianna60@adventure-works.com,60000.0,2.0,Bachelors,Management,N
25893,MRS.,ALEXIA,ALEXANDER,1951-04-26,S,F,alexia15@adventure-works.com,60000.0,2.0,High School,Professional,Y
25913,MR.,BETH,SRINI,1947-08-10,M,M,beth25@adventure-works.com,10000.0,2.0,Partial High School,Clerical,Y
25920,MR.,ORLANDO,GUTIERREZ,1946-06-17,M,M,orlando10@adventure-works.com,40000.0,2.0,Bachelors,Management,N
25936,MRS.,DEANNA,SCHMIDT,1949-10-27,S,F,deanna46@adventure-works.com,20000.0,2.0,Partial High School,Clerical,Y
25947,MR.,SAM,WILSON,1954-10-13,S,M,sam3@adventure-works.com,40000.0,3.0,Partial High School,Clerical,Y
25952,MR.,JON,ALONSO,1975-05-22,S,M,jon18@adventure-works.com,40000.0,0.0,High School,Skilled Manual,N
25958,MR.,ALFREDO,ORTEGA,1956-03-11,S,M,alfredo23@adventure-works.com,80000.0,2.0,High School,Skilled Manual,Y
25981,MR.,ISAIAH,HOWARD,1963-11-15,M,M,isaiah10@adventure-works.com,70000.0,4.0,Bachelors,Professional,Y
26013,MRS.,VICTORIA,TAYLOR,1958-04-21,S,F,victoria10@adventure-works.com,60000.0,1.0,Bachelors,Professional,Y
26031,MRS.,KATRINA,KUMAR,1965-05-27,S,F,katrina7@adventure-works.com,60000.0,3.0,Bachelors,Professional,N
26044,MR.,GAVIN,HUGHES,1956-04-18,S,M,gavin11@adventure-works.com,80000.0,2.0,Partial High School,Skilled Manual,N
26054,MR.,DYLAN,LEE,1965-01-13,S,M,dylan52@adventure-works.com,100000.0,4.0,Bachelors,Management,N
26057,MR.,BARRY,SUBRAM,1965-02-17,S,M,barry14@adventure-works.com,110000.0,2.0,Bachelors,Management,Y
26060,MR.,KYLE,EDWARDS,1965-11-12,M,M,kyle31@adventure-works.com,130000.0,1.0,Graduate Degree,Management,Y
26061,MR.,CONNOR,BUTLER,1965-04-18,S,M,connor9@adventure-works.com,170000.0,0.0,Graduate Degree,Management,N
26063,MR.,WESLEY,LU,1964-07-13,M,M,wesley11@adventure-works.com,80000.0,4.0,Partial College,Professional,Y
26067,MRS.,ERIN,MORGAN,1956-01-23,M,F,erin17@adventure-works.com,70000.0,3.0,Partial College,Professional,N
26071,MRS.,BRITTANY,HENDERSON,1955-07-08,S,F,brittany4@adventure-works.com,80000.0,2.0,Partial High School,Skilled Manual,N
26108,MR.,DYLAN,THOMPSON,1960-05-05,S,M,dylan45@adventure-works.com,170000.0,1.0,Graduate Degree,Management,N
26156,MRS.,SHANNON,CAI,1962-04-06,M,F,shannon20@adventure-works.com,70000.0,5.0,Partial College,Skilled Manual,Y
26182,MRS.,BRITTNEY,LIANG,1938-04-10,S,F,brittney15@adventure-works.com,30000.0,2.0,Partial College,Clerical,N
26248,MR.,THOMAS,LEWIS,1954-03-10,M,M,thomas79@adventure-works.com,20000.0,3.0,Partial High School,Clerical,N
26260,MR.,RYAN,JACKSON,1955-05-20,S,M,ryan51@adventure-works.com,30000.0,1.0,High School,Clerical,Y
26271,MRS.,BAILEY,BAKER,1957-09-19,M,F,bailey36@adventure-works.com,20000.0,2.0,Partial High School,Clerical,Y
26273,MRS.,CHELSEA,SURI,1957-03-19,M,F,chelsea0@adventure-works.com,20000.0,2.0,Partial High School,Clerical,Y
26274,MRS.,JENNIFER,WOOD,1957-04-24,M,F,jennifer77@adventure-works.com,30000.0,2.0,High School,Skilled Manual,N
26291,MR.,BLAKE,WALKER,1971-09-06,S,M,blake23@adventure-works.com,70000.0,1.0,Graduate Degree,Skilled Manual,Y
26320,MRS.,BRIANNA,DIAZ,1968-03-21,M,F,brianna67@adventure-works.com,70000.0,2.0,Bachelors,Skilled Manual,Y
26338,MRS.,ANNA,COLEMAN,1966-04-09,M,F,anna30@adventure-works.com,70000.0,4.0,Graduate Degree,Professional,Y
26341,MRS.,OLIVIA,TAYLOR,1969-03-22,M,F,olivia8@adventure-works.com,70000.0,5.0,Graduate Degree,Professional,Y
26408,MRS.,MARTHA,HUANG,1951-06-03,S,F,martha5@adventure-works.com,130000.0,4.0,High School,Professional,N
26417,MR.,DUSTIN,RAI,1948-12-20,S,M,dustin18@adventure-works.com,130000.0,5.0,High School,Management,N
26446,MR.,JAMIE,MUÑOZ,1970-03-09,S,M,jamie31@adventure-works.com,130000.0,5.0,High School,Management,Y
26545,MS.,TAYLOR,ROSS,1978-01-08,M,F,taylor29@adventure-works.com,60000.0,0.0,Partial College,Skilled Manual,N
26554,MR.,MICHAEL,GARCIA,1977-05-16,S,M,michael48@adventure-works.com,60000.0,0.0,Partial College,Skilled Manual,N
26590,MR.,JORGE,GUO,1958-12-01,M,M,jorge20@adventure-works.com,100000.0,1.0,Bachelors,Management,Y
26609,MRS.,ABIGAIL,KELLY,1962-04-11,M,F,abigail23@adventure-works.com,70000.0,1.0,Partial College,Skilled Manual,Y
26611,MRS.,KAYLA,HENDERSON,1962-04-19,M,F,kayla29@adventure-works.com,70000.0,1.0,Partial College,Skilled Manual,Y
26631,MR.,ISAIAH,STEWART,1960-03-01,M,M,isaiah25@adventure-works.com,60000.0,1.0,Partial College,Skilled Manual,Y
26646,MRS.,JORDYN,PERRY,1958-10-22,S,F,jordyn7@adventure-works.com,60000.0,1.0,Bachelors,Professional,Y
26657,MR.,LUCAS,HUGHES,1969-03-07,S,M,lucas59@adventure-works.com,90000.0,2.0,Bachelors,Professional,N
